p1,p2,rank,fs,w1sp,w2sp,wsp,wrp,tpw,aces,df,bpc,bps,bpo,bpw,tmw,complete,serveadv,h2h,fatigue,uncertainty,winner,tourney_id,year,p1_odd,p2_odd
Adrian Mannarino,Dominic Thiem,39.0,0.01171703839468452,-0.07693118289467815,-0.041490651332528494,-0.05972584519486824,-0.010102025428058823,-0.03127086554103736,-0.18388249126726725,-0.014421476247434034,0.1969873580074272,-0.12411018895857673,-0.07847010971486112,0.0455171696809899,-0.28600209314495034,-0.0286,-0.06982787062292706,-1.0,0.0,0.011693734087786086,1,6.0,2020,6.0,1.12
Daniil Medvedev,Frances Tiafoe,-46.0,-0.034365322159101035,0.03667556740272704,-0.0032540841169173,0.015585688741887703,0.042908283075793086,0.028909554243341632,0.06670948760472828,0.09928679335922114,-0.029948888541836582,0.034749385449542536,0.17098401340221206,0.045743372313474584,0.25666666666666665,0.0337,0.05849397181768079,1.0,0.0,0.019539792797411026,0,6.0,2020,1.07,9.0
Alexei Popyrin,Jo-Wilfried Tsonga,63.0,0.009005367971123834,-0.08292061394985006,-0.04875703306747459,-0.06700527202296935,-0.04456678212471876,-0.04424365701560545,-0.21626797697383526,0.07644075788371754,0.2651682313826689,-0.03352307300767388,-0.056319309708098016,-0.046615497025066836,-0.3920289855072465,-0.0517,-0.11157205414768813,0.0,0.0,0.06222175625261549,0,6.0,2020,2.62,1.5
John Isner,Thiago Monteiro,-67.0,0.07350894664505803,0.1276762366999219,0.08466815208012403,0.12871441345800028,-0.03105830800576148,0.046162496325983904,1.1406998568940772,-0.0452765376720182,-0.3644429574520187,0.2575474489349403,-0.06344572411848781,-0.0526888531948812,0.419327731092437,0.0177,0.0976561054522388,0.0,0.0,0.06819994293929249,0,6.0,2020,1.3,3.5
Andreas Seppi,Miomir Kecmanovic,31.0,-0.045688565604552256,0.029432963618450936,-0.031459753287436165,-0.005783122376756822,0.011388798342199023,0.00326317079093158,0.16905091122441174,0.034413511406568086,-0.01648052131404787,-0.017223359366583146,-0.046036754250280254,0.06649059054842044,0.007575757575757514,0.0051,0.005605675965442203,0.0,0.0,0.08713519769010583,0,6.0,2020,2.75,1.44
Damir Dzumhur,Stan Wawrinka,77.0,0.0632048905058542,-0.12893495178726655,-0.06360770026798579,-0.09429654363835947,0.014362784776955297,-0.039224147784921226,-0.3991922954005649,0.06318496302703427,0.3251248457126973,-0.12500830488975578,0.026562550836929488,0.08804318302352447,-0.30192307692307696,-0.0261,-0.07993375886140419,0.3333,0.0,0.018752212278707183,1,6.0,2020,5.5,1.14
Jeremy Chardy,David Goffin,47.0,0.025677701408507447,0.003110418821555938,-0.023304825032440583,-0.0007629831591965397,-0.05241396158538841,-0.022760546434800244,0.19913049419720547,0.094652227131181,0.01829055621678677,0.01798108061918069,-0.17334340130829004,-0.10192037213489302,-0.14564484126984115,-0.0344,-0.05317694474458495,0.0,0.0,0.01198175293010656,1,6.0,2020,4.5,1.2
Pierre Hugues Herbert,Cameron Norrie,2.0,-0.053858213960147235,0.052155474907241706,0.00998125127738314,0.02630597196140749,0.00024708966304226587,0.013978380339473072,0.21815173149174355,0.0012974520037641881,-0.11889093106676185,-0.0013409424322601282,-0.03963610066669372,-0.02025750151583117,0.078125,0.0089,0.02655306162444976,0.0,0.0,0.047184303147954534,0,6.0,2020,1.66,2.2
Nikoloz Basilashvili,Soon Woo Kwon,-58.0,-0.027022255669233664,0.06333677751062827,0.0062659848143420405,0.02959584972269413,-0.003438899373485127,0.021385112578999332,0.0517572173962062,0.07382008361794318,-0.11495445220478362,-0.010842656332943013,-0.09441582046355224,0.1298449964949605,0.30555555555555564,0.0085,0.02615695034920901,0.0,0.0,0.21910758357639665,0,6.0,2020,1.8,2.0
Evgeny Donskoy,Fernando Verdasco,55.0,-0.052252673878183435,-0.02572306452877915,-0.004428992660341691,-0.02612044993521212,-0.04198311673452493,-0.031200341584351143,-0.10725136100760684,-0.10612112017901124,0.07138285594006644,-0.015034335345474825,-0.18112501888279464,-0.05362506492278446,-0.19689922480620148,-0.0355,-0.06810356666973705,0.0,0.0,0.04282318490366415,1,6.0,2020,3.0,1.4
Casper Ruud,Egor Gerasimov,-50.0,0.021415681313728733,-0.04409636204308387,-0.011070321778707927,-0.0280411822320622,-0.02527986695885204,-0.023230521230833745,-0.4281213395673987,-0.01778814515132926,0.06320948915214425,-0.1018634530814343,-0.02903614755866657,0.21610770984952707,-0.2777777777777778,-0.025,-0.05332104919091424,0.0,0.0,0.2046228391828182,1,6.0,2020,1.4,3.0
Marco Cecchinato,Alexander Zverev,70.0,0.01327488687996914,-0.053920712987839625,-0.011580558950066487,-0.03800584808362817,-0.0721809046083986,-0.04617219159107362,-0.25785721759824404,-0.10131287419166282,0.11843733847225467,-0.06680392659445533,-0.2032147535072744,-0.12007939567583792,-0.3603703703703703,-0.0597,-0.11018675269202677,0.0,0.0,0.03785532741564242,1,6.0,2020,8.0,1.08
Tennys Sandgren,Marco Trungelliti,-102.0,0.07625122687746587,0.11346859572275435,0.0015255620604384126,0.08499972213641538,-0.03524573486824956,0.026024474632338424,0.5426843586624933,-0.2000239156053784,-0.4418397639082624,0.07831890331890334,-0.17088779222583406,-0.08057359307359307,0.0,0.0074,0.049753987268165815,0.0,0.0,0.9027834271958464,0,6.0,2020,1.53,2.5
Ricardas Berankis,Roberto Carballes Baena,-14.0,-0.04654867907796234,0.002135007768019448,0.06501937251676437,0.01854775791520891,0.0022419594056203307,0.007561588919689333,0.09572649849856216,-0.04657926766140685,-0.05712854748793461,0.018622618336029184,0.059401990559630476,-0.015093326881256475,0.20614035087719296,0.0081,0.02078971732082924,-1.0,0.0,0.291108029395659,0,6.0,2020,1.66,2.2
Borna Coric,Sam Querrey,-17.0,0.03722671968843228,-0.08951378869261263,0.024484754031389718,-0.03481011399972622,0.016876882163776752,-0.007702545358378331,-0.6108928537114702,-0.10769088080989048,0.10991129756488999,0.005055470133994988,0.05476347418071037,0.04040087398904224,0.02078189300411537,-0.0011,-0.01793323183594947,1.0,0.0,0.013090799510613505,1,6.0,2020,1.66,2.2
Guido Pella,John Patrick Smith,-283.0,0.0045977068396165785,0.07701139818768488,-0.027031092419426358,0.051892689182134966,-0.017446630360563153,0.026219997474184853,0.023403086820979024,0.20224108929453688,0.02549453164751292,0.3922208384296897,0.18451213585953807,-0.22867654461409506,0.2142857142857143,0.0054,0.03444605882157181,0.0,0.0,0.4190211444661201,0,6.0,2020,1.25,4.0
Alexander Bublik,Jordan Thompson,-10.0,-0.0978725980498918,0.03143359564756576,-0.03727502634203912,-0.020173262240960388,-0.049693304341180015,-0.03043837084796952,0.5824890039468825,0.4425552567408104,-0.0453186469778053,-0.08746613557296135,-0.16983414092161553,-0.0270030332912069,0.13020833333333334,-0.0387,-0.06986656658214041,1.0,0.0,0.12809796210694216,1,6.0,2020,1.9,1.9
Fabio Fognini,Reilly Opelka,-26.0,-0.03514138452067017,-0.09746820850632187,-0.05695910197438736,-0.08857195739927559,0.08654853126397477,-0.0038670651781348986,-1.07431690075676,0.09764433257991843,0.3036319623333861,-0.07753884612485218,0.2023446782667982,0.11203121258778488,0.05285714285714288,0.0285,-0.002023426135300821,0.0,0.0,0.03873334957293157,0,6.0,2020,2.0,1.8
Denis Shapovalov,Marton Fucsovics,-54.0,0.022201046102204858,0.05914774368981945,-0.00900023808776329,0.03673261996240251,-0.04029683898958075,5.873842209902502e-06,0.2711150412660891,0.13931964819644144,-0.14940254896345084,0.03153643902456649,-0.11708850324269175,-0.04393492139998872,0.04227642276422755,-0.0125,-0.0035642190271782392,0.0,0.0,0.025351989784463968,1,6.0,2020,1.16,5.0
Leonardo Mayer,Tommy Paul,21.0,-0.016543614896744833,0.04110178349284388,0.008071170455588805,0.02505986093515256,-0.008989633015298927,0.006905095366070979,0.07280090091350627,0.07812592089796552,-0.14014701151493705,-0.012893418349907315,-0.06606287442359188,0.0004291573112088498,0.05092592592592593,0.0028,0.01607022791985363,0.0,0.0,0.1504129586511002,1,6.0,2020,3.4,1.33
Juan Ignacio Londero,Grigor Dimitrov,32.0,-0.00823240803492098,-0.053688922904134184,0.03226172267436811,-0.024667796942531184,-0.028339529319586006,-0.022103240214924824,-0.13087828601416834,-0.07839421890785367,0.12039200466507816,0.014983850614865181,-0.05869672406837913,-0.0566968957044019,-0.1378401360544218,-0.0275,-0.05300732626211718,0.0,0.0,0.06671098160118896,1,6.0,2020,4.5,1.2
Dennis Novak,Hubert Hurkacz,68.0,0.03960907312990758,-0.04481100112972358,0.007643000212088301,-0.020697730323326002,0.01656615799115851,-0.0011384342292786176,-0.06500021163625586,-0.03173620079589756,-0.01104716859321131,-0.1687108138047987,-0.02259769401539269,0.16304016935306698,-0.016666666666666663,0.003,-0.004131572332167488,0.0,0.0,0.19085854856721599,1,6.0,2020,3.2,1.36
Ugo Humbert,John Millman,-4.0,-0.011886736804582632,0.048295512910104484,0.024250929034372315,0.036172233998658654,-0.04324229101994975,-0.002355884251033835,0.25364648793624195,0.05437030311713484,-0.12322879574167195,0.04495608013028052,-0.15937349680237745,0.020664846946215062,0.02000000000000001,-0.0147,-0.0070700570212910985,0.0,0.0,0.07173606022123115,1,6.0,2020,1.8,2.0
Filip Krajinovic,Quentin Halys,-174.0,0.06670285694396594,-0.012233973684718014,0.10266269664473301,0.04996196304272394,0.05838165432999193,0.04400783548477338,-0.4066137990498401,-0.4112352974332722,-0.148599123322962,0.02609850308759309,0.10577317796988712,0.1917342192538115,0.574074074074074,0.0537,0.10834361737271586,0.0,0.0,0.31163154023756123,0,6.0,2020,1.25,4.0
Roger Federer,Steve Johnson,-72.0,0.03199809246304619,0.060377243358612276,0.08252396558645247,0.07598586076897818,0.06206122097162475,0.05659864829411253,-0.013935780609098614,-0.09318445042974666,-0.21415187933259167,0.11532740917656092,0.2084201779064187,0.08705085197303941,0.3741421683729376,0.0714,0.13804708174060293,1.0,0.0,0.011012816373382526,0,6.0,2020,1.03,15.0
Stefanos Tsitsipas,Salvatore Caruso,-89.0,-0.04590719495926665,0.13277545988874906,0.06290897502175274,0.10330347625781844,-0.008096865824750554,0.050243705022664786,0.3811901801847419,0.0725678964795673,-0.3773335617113936,0.0037882853169477477,-0.05429927733432188,0.1355914094687311,0.2857142857142857,0.0297,0.09520661043306787,0.0,0.0,0.25922492328601304,0,6.0,2020,1.02,19.0
Marcos Giron,Philipp Kohlschreiber,28.0,0.02282628558897992,-0.05080722106689983,-0.020737688293308243,-0.0355524908359397,-0.04934033242723762,-0.03749869980411175,-0.13990774144495122,0.11092941498347014,0.11560663611560228,-0.035867025996461965,-0.1545789701691469,-0.012546028411136613,-0.2777777777777777,-0.0429,-0.08489282326317732,0.0,0.0,0.42740957791355183,1,6.0,2020,3.75,1.28
Stefano Travaglia,Christian Garin,38.0,-0.11584937830009345,0.05445811199051565,-0.037424425641576664,-0.007925688999947056,-0.01752694441320496,-0.010779373456546948,0.2639522728670418,0.053122646521911454,-0.11293778950035548,-0.0904430690144975,-0.023708002643090642,-0.11933796599810215,-0.16666666666666666,-0.0135,-0.025452633413152008,0.0,0.0,0.25010244196022685,1,6.0,2020,2.1,1.72
Benoit Paire,Cedrik Marcel Stebe,-133.0,-0.11689115061635502,0.0725948663688113,-0.01947652864719962,0.0027484494691132344,-0.022207675360511717,-0.008380982630570577,0.379594697133804,0.16826325350223348,0.0960310814710814,-0.009699493295533771,-0.15436931770101658,0.03186403950843575,-0.1538461538461538,-0.0124,-0.019459225891398483,0.0,0.0,0.1494799227560466,0,6.0,2020,1.36,3.2
Corentin Moutet,Marin Cilic,31.0,0.12246420554969015,-0.10281136732842733,-0.030966619580809207,-0.04837398044905072,-0.0482300406414089,-0.04493543330657968,-0.5998158659204064,0.11795106642541656,0.08277054049596687,-0.15515650325785701,-0.2253304292026126,0.03060727596008872,-0.24677871148459385,-0.0487,-0.09660402109045962,0.0,0.0,0.05811873599276344,1,6.0,2020,2.62,1.5
Roberto Bautista Agut,Feliciano Lopez,-48.0,0.06767143128221376,-0.04651039360799082,0.05102554494757572,0.006173903616893961,0.07530096090725819,0.03475874864311018,-0.6312429796232181,-0.10402915282090597,-0.04509838056162342,-0.004771528594383789,0.22649843525214106,0.1060751174591466,0.1803703703703703,0.0519,0.08147486452415215,0.0,0.0,0.012981937192047464,0,6.0,2020,1.12,6.0
Diego Schwartzman,Lloyd Harris,-58.0,-0.017686132922522413,-0.03870460548794708,0.06076300756097664,-0.0018674178997354351,0.1051766261249616,0.04982263820535132,-0.6380197468618369,0.03195494261752932,-0.029529606835422162,0.0692151792772262,0.3367063386184342,0.0009305900261636355,0.27391304347826084,0.0649,0.10330920822522616,0.0,0.0,0.05348575551612887,0,6.0,2020,1.33,3.4
Kyle Edmund,Dusan Lajovic,38.0,-0.05452935146219684,0.06936499517223528,0.009819102808924951,0.039849281494817146,0.0044638382244698285,0.01970480750931769,0.19060698176188096,0.050973778395519566,-0.13587566560875924,0.0684750943032304,0.04157790084976677,-0.025556375564563028,0.05510204081632647,0.0173,0.044313119719286975,1.0,0.0,0.02375172823461719,1,6.0,2020,1.53,2.5
Yoshihito Nishioka,Laslo Djere,31.0,0.050782338153663516,-0.01931013080002164,0.02709786527851377,0.003125301088867327,0.015159579920258516,0.0063084245289309355,-0.1899835996477857,-0.13313770657019394,0.04451021327009275,-0.02036705366284186,-0.01701615983392479,-0.0012926763221625115,0.014492753623188468,0.0102,0.018284881009125842,0.0,0.0,0.15049154342508847,0,6.0,2020,1.57,2.37
Novak Djokovic,Jan Lennard Struff,-35.0,0.1088810605781988,-0.007958087006145531,0.07323220437760436,0.049397130419183366,0.0834839875614552,0.0604643903432488,-0.2481493507453149,-0.11086884586027099,-0.13347437640126186,0.09834147220763967,0.3070914944219013,0.09412208667709317,0.4525091575091574,0.0753,0.13288111798063856,1.0,0.0,0.010961724972119846,0,6.0,2020,1.01,23.0
Federico Delbonis,Rafael Nadal,75.0,-0.06459206281362317,-0.040132289917988895,-0.0950015599883478,-0.06943901855841972,-0.07678661279799738,-0.06835065150819014,0.03839741928191165,0.14221925842344274,0.22295535616577195,-0.10966701636596488,-0.2974597618937059,-0.08125614599740116,-0.457204861111111,-0.078,-0.14622563135641709,-1.0,0.1481,0.025064564077129616,1,6.0,2020,,
Pablo Carreno Busta,Peter Gojowczyk,-90.0,0.1129298708220905,-0.05047152276580536,0.043112708983091004,0.009129932908925165,0.026264702766792325,0.01694638455784897,-0.2683114677633061,-0.13684005958101547,0.03268596945843905,0.0518850258449528,0.0835765027198575,0.04194226898164588,0.08442460317460321,0.0198,0.03539463567571749,1.0,0.0133,0.028940780505650163,0,6.0,2020,1.22,4.33
Nick Kyrgios,Gilles Simon,-35.0,0.06317998086688059,0.1036641904255774,0.04059587701096602,0.09018157322528976,-0.0527630027129406,0.017527967311439685,0.8449582741530287,0.06266131829230498,-0.30603889488954444,0.12144775999253375,-0.17265367118366215,-0.0179808198898862,0.1643835616438356,-0.0018,0.03741857051234915,1.0,0.1228,0.016188259263785296,0,6.0,2020,1.2,4.5
Karen Khachanov,Mikael Ymer,-61.0,-0.06102947353765875,0.1212193570873894,0.04098920569394871,0.08181064851822306,-0.0030321032626896005,0.03659101971886941,0.5453601766696132,-0.022993167333463068,-0.3037371416092277,0.15525498567863305,0.01671844343339679,0.052289879837640885,0.4895833333333333,0.0282,0.07877854525553346,0.0,0.2424,0.13962554382563172,0,6.0,2020,1.36,3.2
Gael Monfils,Ivo Karlovic,-114.0,-0.021723466879813302,-0.08225727382139203,-0.02081983463766146,-0.06650879734140702,0.1270652950588207,0.027938386185435538,-0.8705504339890143,-0.049595826525037856,0.14721758641241814,-0.15590244300906342,0.3811369289589924,0.1997736502151959,0.15404761904761902,0.0671,0.06055649771741368,0.2,-1.0,0.02421676505116209,0,6.0,2020,1.28,3.75
Aljaz Bedene,Ernests Gulbis,-201.0,0.0006184564748694665,-0.012048601835088713,0.03417327142614157,0.010846649250490614,0.026153560464753308,0.016831913312190416,-0.09802020933341726,-0.2335456301900236,-0.0945287526300238,-0.040135205907238736,0.049481645253247886,0.05654557645577385,0.08565891472868215,0.0204,0.037000209715243926,1.0,0.0833,0.06972115268868133,1,6.0,2020,1.4,3.0
Taylor Fritz,Kevin Anderson,-88.0,-0.042403911313132266,-0.04971186356108848,-0.01957132924546545,-0.04726042352401083,0.010955135601054988,-0.015050965437354846,-0.3490629612016971,-0.04870975860015636,0.10217951139098913,-0.061852149104538075,0.09542519354467416,-0.00968869901834335,-0.15721726190476193,-0.0089,-0.036305287922955835,0.0,-0.2987,0.0165816219185009,0,6.0,2020,1.8,2.0
Dominic Thiem,Alex Bolt,-135.0,0.008898550865920507,0.0586348429593766,0.045194245835303286,0.05219592244367388,0.04131529975877042,0.0429502895415409,-0.08351971347485454,0.00599254793480425,-0.17848190125619368,0.15536772388004594,0.14166304826226433,0.006439444427078611,0.4029411764705882,0.045,0.09351122220244427,0.0,-0.2468,0.10174462173988624,0,6.0,2020,1.07,9.0
Jaume Munar,Alexei Popyrin,-6.0,0.04504241782363783,-0.03794492437852258,-0.02838004345486561,-0.023776528361955984,0.038407628346073364,-0.0035897128364469344,-0.3658397175692236,-0.10498078364343444,-0.1162588063935086,-0.21287432854597027,0.19044606153302865,0.01952428368265846,0.2222222222222222,0.015,0.014631099984117381,-1.0,0.1818,0.31122522149276555,1,6.0,2020,2.75,1.44
Stan Wawrinka,Andreas Seppi,-70.0,0.011629207101195528,0.05503420659054148,0.06016891698396841,0.05908516952069531,0.006305672348253189,0.030749315711578736,0.16637949041267647,-0.049880289956619694,-0.2101004140266099,0.08663888632270811,0.06397262492130595,-0.016906042661114506,0.2604514533085962,0.0254,0.0653908418689485,0.4,0.1579,0.015663327242432676,0,6.0,2020,1.22,4.33
Pierre Hugues Herbert,David Goffin,53.0,0.012464944125706869,0.01472476075725615,-0.014388628267038128,0.0030531678273454377,-0.07338091900215621,-0.026868989832815767,0.15510220819715806,0.015736168693722852,-0.03815452563382549,-0.013504249447719552,-0.2851293319908549,-0.059825104654121435,-0.1524036281179138,-0.0458,-0.07032775117481077,-1.0,0.3333,0.016301560577343957,1,6.0,2020,5.5,1.14
Yuichi Sugita,Andrey Rublev,75.0,0.005357024653701026,-0.042347491296182316,0.014875639058413104,-0.0156895009695307,-0.04413354712670648,-0.027814549238217967,-0.17360251374779714,-0.11153807772573117,0.060700574396680085,-0.02047412006447924,-0.15632169746466962,-0.0841035630170367,-0.14166666666666672,-0.0331,-0.059823048096237175,0.0,-0.2333,0.03972740634926617,1,6.0,2020,6.0,1.12
Nikoloz Basilashvili,Fernando Verdasco,-22.0,-0.02918018425678548,-0.05461586736077807,-0.009131329750765804,-0.04476828446227255,-0.012458998741169623,-0.024451535588525967,-0.16270084157210235,0.04935915139943542,0.07812699570447279,-0.05920086879033204,-0.0117521131181878,-0.0147949054293961,-0.04950980392156856,-0.0243,-0.05722728320344218,0.0,0.3165,0.019850750369361358,1,6.0,2020,2.3,1.61
Egor Gerasimov,Alexander Zverev,91.0,0.01385994389298395,-0.0219067411933872,0.017198079858802506,-0.004941579329029278,-0.03557614024592637,-0.022754349352214258,-0.02119882275954044,-0.11454053182559182,-0.08232684631774384,-0.0583119367452366,-0.12931708215704213,-0.20598690736885747,-0.1399999999999999,-0.0254,-0.04051771957495565,0.0,0.2346,0.054022077656261235,1,6.0,2020,4.5,1.2
Tennys Sandgren,Matteo Berrettini,92.0,-0.0022066657802624072,-0.014753122599839075,-0.03023413245517481,-0.02077773288593221,0.013975586082912772,-0.004658319533885125,0.033785084920909814,0.009353287399616215,0.037597783040900834,0.022669602339750683,0.04058597362305577,-0.01971619940989256,-0.0535714285714286,0.0021,-0.006802146803019439,0.0,0.0741,0.06633814460722041,0,6.0,2020,4.5,1.2
Ricardas Berankis,Sam Querrey,24.0,-0.01611354295262601,-0.12011853524430595,-0.00258422812364878,-0.07448668819775672,0.00239391284041357,-0.030391681544799213,-0.69337622166394,-0.006494853478542896,0.2131994333590708,-0.04598366898422247,-0.02425884428063113,0.09172887069571012,-0.15633333333333332,-0.0236,-0.07209277535734315,-1.0,-0.0545,0.02741292389813241,1,6.0,2020,3.4,1.33
Gregoire Barrere,Guido Pella,59.0,0.02105051695433591,-0.06115728297252621,-0.06483275791181681,-0.055907888775159065,-0.02707233471667586,-0.036900443327609334,0.03612428122839057,-0.04887208855707242,0.2314302564442359,-0.13464466601499314,-0.17346100689695435,0.1699261598284324,-0.4880952380952381,-0.0355,-0.08298022349183493,0.0,0.1948,0.20095790595385035,1,6.0,2020,3.0,1.4
Fabio Fognini,Jordan Thompson,-54.0,-0.04436227311498064,-0.012134283557751036,0.008517727797408614,-0.012624765863778696,0.02337820805713781,0.004953929184463857,-0.18325741440481694,0.1672971576686194,0.052080075182840524,-0.014432066777952944,0.04245920466423991,0.032692628353609636,0.1615646258503401,0.01,0.010753442193359108,0.0,0.3165,0.030681233373215013,0,6.0,2020,1.66,2.2
Jannik Sinner,Marton Fucsovics,15.0,0.042802128253929365,0.0020924250406303413,-0.005481535030254225,0.01346803415745168,-0.021038236479731853,-0.009674125080212592,0.14433924838373452,-0.1825560886188577,-0.1389279280638962,-0.05307509759295037,0.0036988156566681854,-0.10238235940133243,0.06481481481481483,-0.0078,-0.007570202322280174,0.0,-0.1429,0.31281030782536273,1,6.0,2020,1.72,2.1
Tommy Paul,Grigor Dimitrov,60.0,-0.008943310472911747,-0.07224309814887953,0.015590073626512213,-0.04120033475496854,-0.004158945459634633,-0.015069920318584671,-0.1233243350708978,-0.08646573917294975,0.16976775214563156,0.03070338531517092,-0.11941953587088902,0.047324023160262914,-0.15833333333333333,-0.0178,-0.04535928021460317,0.0,0.0811,0.09122316442125684,0,6.0,2020,3.2,1.36
Hubert Hurkacz,John Millman,-16.0,0.01125433256161179,0.05513098140965178,-0.017716085405740208,0.02703159696324331,-0.016282230738735803,0.005008669528744403,0.2867967368409639,0.08952558878982886,-0.1298001980386852,0.0189069661080874,-0.036599829691888686,-0.06908573258846717,-0.035353535353535415,-0.0008,0.010749366224507506,0.0,0.0698,0.03770700869283482,1,6.0,2020,1.8,2.0
Christian Garin,Milos Raonic,1.0,-0.029257376950946656,-0.11275324822297796,-0.06513823173239569,-0.10430326804811553,0.0002958430827852965,-0.0456718302256432,-0.7615392386302231,-0.032972947567048105,0.3138460322879628,-0.11623119557373772,0.012144308561798043,0.07620898732190713,-0.2720430107526881,-0.0358,-0.10400742496533022,0.0,0.0943,0.0523498042118046,1,6.0,2020,3.75,1.28
Benoit Paire,Marin Cilic,-18.0,-0.06800722972517848,-0.04404711972241748,-0.06876488504348788,-0.07480543509183535,-0.009035397796119449,-0.03647797095004435,-0.12651355213772186,0.19704877718711225,0.2832681919830805,-0.053018662834922514,-0.06204160002675085,0.028373650334020117,-0.16345938375350144,-0.0339,-0.0838408328879548,-0.6,0.2603,0.011708951741157077,1,6.0,2020,3.0,1.4
Roberto Bautista Agut,Michael Mmoh,-208.0,-0.02845839584617105,0.05312682499080168,0.08601494858999338,0.06259826248351086,0.07826408918293792,0.06620994671581447,-0.13057168940655411,-0.1757296922612391,-0.16913816358834527,0.0543889741231085,0.2397536662233157,0.1269438532361047,0.4358974358974359,0.0719,0.14086235166644878,-1.0,0.0182,0.13110502175948993,0,6.0,2020,1.08,8.0
Alejandro Davidovich Fokina,Diego Schwartzman,74.0,0.08151275776947486,-0.05657857439354853,-0.08606073472654574,-0.05175299174667991,0.004659332974160213,-0.01586680519517575,-0.07524990627433538,0.04687447316957319,0.23690300830920602,-0.03101883761039237,0.02692734464314561,0.11154903196915984,-0.12857142857142856,-0.0162,-0.0470936587725197,0.0,0.2676,0.3535480996657274,1,6.0,2020,6.0,1.12
Daniel Evans,Yoshihito Nishioka,-39.0,-0.03819187219012622,0.06276206784357596,-0.007665784746254789,0.02905771088593045,-0.011286009120835659,0.009201924904157721,0.2449822230953549,0.032190977333497295,-0.10445645196184072,0.06623667410489786,-0.08023742147312997,0.06357024480226664,0.109375,0.004,0.017771701765094794,-1.0,0.0488,0.05180023166827295,1,6.0,2020,1.61,2.3
Tatsuma Ito,Novak Djokovic,144.0,-0.05596011829406456,-0.07715093512886995,-0.10364298458112547,-0.09481640380903657,-0.11227054312307684,-0.09734744376500663,-0.1874460378719901,0.056203571265766916,0.2346630428818003,-0.06611015638169326,-0.3951765863952096,-0.13734830918196422,-0.5686274509803921,-0.1084,-0.20708694693211332,0.0,-0.0769,0.2071601796014931,1,6.0,2020,29.0,1.005
Pablo Carreno Busta,Rafael Nadal,29.0,-0.006023897532380307,-0.05399438219745712,-0.07674384973986137,-0.06379249941128606,-0.06814335922932813,-0.061123169665439674,0.0212098315986492,-0.009928521481564562,0.19714194513249125,-0.12646444611852792,-0.2487627293438556,-0.08190245976178477,-0.4255308183879612,-0.0708,-0.1319358586406142,-1.0,0.1707,0.011245773817861416,1,6.0,2020,15.0,1.03
Nick Kyrgios,Karen Khachanov,9.0,0.03320563104616059,0.03703473813364922,0.03006051276716737,0.04351043436102553,-0.013753159452172923,0.015454868560508815,0.4660561810115824,0.06653806848322562,-0.11654143095625065,0.08967533961511898,-0.007442200555051459,-0.01548994608598664,0.2333333333333333,0.0057,0.029757274908852608,-1.0,-0.1,0.0129204686565289,0,6.0,2020,1.36,3.2
Gael Monfils,Ernests Gulbis,-246.0,0.06293090885649555,0.004516442665334242,0.03750213260850721,0.03509165820108062,0.06198343608163581,0.046549975016177525,-0.02543298587091014,-0.11818697906975932,-0.11369066922623575,0.0951000275688586,0.15609633206278622,0.08949019076110237,0.3413333333333334,0.053,0.09707509428271643,1.0,-0.2479,0.03660021751765588,0,6.0,2020,1.53,2.5
Taylor Fritz,Dominic Thiem,29.0,-0.011852391023111086,-0.01554329111225805,-0.012285109815099893,-0.014761586152052475,-0.016043071125670938,-0.013080748733432013,0.18157275298727132,-0.04735088033790283,0.01260419549803643,-0.0596040386555684,-0.0324180261707786,-0.0376547593828257,-0.14023809523809516,-0.0159,-0.030804657277723413,-1.0,0.0065,0.013811968749850485,1,6.0,2020,3.0,1.4
Alexei Popyrin,Daniil Medvedev,92.0,0.006904873175420434,-0.010325421095391809,-0.03898961489616304,-0.02115164594400853,-0.07350662102752997,-0.04206467932309721,-0.005088324556942081,-0.023141844861707117,0.12625588173694813,-0.04340038328904239,-0.25905019267029306,-0.08520755449312079,-0.3309523809523809,-0.0548,-0.09465826697153852,-1.0,-0.0833,0.05361603711430767,1,6.0,2020,7.0,1.1
David Goffin,Andrey Rublev,-5.0,-0.008878642863766162,-0.0070232227001557615,0.023795005348513254,0.004562861301916965,0.015384791836131728,0.009306344488015372,-0.020250595016881142,-0.04130953190973869,0.013412334813978187,0.010141966019575621,0.0720428944521686,0.02608008620578877,0.15260451598479752,0.0115,0.01994765313804869,-1.0,0.0222,0.011805372364391484,1,6.0,2020,2.62,1.5
Fernando Verdasco,Alexander Zverev,44.0,0.007134096468798924,-0.02830723290409765,-0.0010151078670308509,-0.017855572402195152,-0.007448514759593072,-0.01055855145631024,-0.1477752301353803,-0.01840858283977181,0.11655042971998247,0.0031370007192251803,0.005261623401628168,-0.0499070550980828,-0.17873754152823929,-0.0116,-0.025304087161788225,0.0,0.0299,0.010745268097984756,1,6.0,2020,2.75,1.44
Tennys Sandgren,Sam Querrey,55.0,0.010616490267221113,-0.06895759256854128,-0.013895548935542124,-0.0424164009593192,-0.010936634733610562,-0.024087000373052336,-0.5204908202334599,-0.07628228259794875,0.1693211904806829,0.04607861956064707,-0.03884296207432792,-0.002141143694887049,-0.14960317460317454,-0.0219,-0.05335303569292976,-1.0,0.0658,0.0391754204856212,0,6.0,2020,2.37,1.57
